350	1	2348
2161	6	3904
505	4	2376
967	1	2348
1286	6	3552
1048	1	2348
442	1	2348
611	3	3905
1380	0	3906
1317	5	2373
1325	1	2348
684	2	2404
1267	2	2404
863	4	2353
1692	2	2367
1642	1	2348
357	2	2468
670	6	3907
503	3	3908
52	2	2361
334	2	2361
517	0	3909
1767	3	3910
1721	5	2373
841	5	2373
1176	0	3911
697	1	2348
222	4	2353
443	2	2386
2037	6	3912
1572	0	2890
1652	2	2386
1169	2	2378
502	4	2353
1351	3	3913
50	5	2358
1664	5	2373
1658	2	2350
2173	0	3914
622	2	2375
894	2	2367
1802	4	2353
597	1	2348
1528	2	2390
874	2	2350
1350	0	3915
1552	4	2353
1911	5	2623
2309	0	3916
1688	6	2823
2106	2	2367
523	6	3917
873	0	3918
834	3	3298
2152	4	2353
569	0	3919
1256	2	2797
1641	1	2743
2118	2	2361
1484	4	2353
212	5	2417
1635	1	2348
965	5	2417
647	1	2348
220	0	3920
721	4	2353
959	0	3921
620	2	2797
1357	5	2373
1753	2	2371
1600	3	3922
747	0	3923
96	2	2371
2275	3	3924
1250	4	2773
758	3	3426
1892	0	3925
997	2	2350
1371	5	2417
1717	6	2678
1580	5	2373
10	4	2353
1143	6	3877
208	0	3926
949	5	2358
1170	2	2367
69	5	2417
1335	1	2348
242	5	2373
1549	4	2353
1557	0	2976
1829	3	3927
1843	2	2361
2314	2	2350
1682	4	2353
871	5	2358
183	6	3928
566	0	3138
725	1	2348
1154	2	2371
1341	3	3929
806	2	2350
1981	4	2353
1813	6	3691
1752	5	2358
453	0	3930
1345	4	2376
1623	1	2348
1183	4	2353
941	1	2780
2207	6	3931
807	4	2353
341	5	2358
722	1	2348
1311	6	3700
1046	0	3932
40	3	3123
2223	2	2371
1984	1	2348
890	3	3933
2345	5	2358
843	5	2358
1169	3	3934
502	6	3935
883	1	2348
2109	2	2375
2017	0	3936
1384	4	2353
2281	2	2361
12	2	2361
12	3	2489
161	2	2404
1	1	2463
310	2	2465
687	5	2358
1814	0	3239
1865	0	3937
522	1	2348
1856	4	2353
2041	1	2348
2084	4	2413
1404	1	2348
1805	2	2350
514	0	3938
424	2	2367
1120	1	2348
706	1	3196
87	2	2404
875	2	2361
214	2	2371
833	3	3939
827	0	3940
1879	0	3941
838	3	3942
1051	2	2354
474	1	2463
474	5	2358
313	2	2378
1075	0	3943
1215	2	2460
2055	2	2361
1700	0	3944
101	3	3945
2159	4	2353
1210	3	2407
1536	2	2375
594	2	2390
895	6	3384
236	2	2361
1498	2	2368
705	2	2361
2323	1	2654
1461	5	2623
19	6	3946
2064	4	2353
2299	5	2358
1577	6	3947
267	1	2348
1513	2	2361
1983	1	3948
426	2	2364
260	1	2348
927	3	3949
2108	3	3950
512	2	2350
2192	6	2961
953	4	2376
1132	3	3951
49	6	3952
336	3	3953
984	5	2417
1803	2	2375
792	0	3954
2001	5	2358
1737	0	3955
2288	6	3956
1928	4	2353
1918	4	2353
2225	6	3845
2123	0	2534
812	1	2348
1375	0	3016
1146	0	3957
1817	3	3844
876	5	2358
640	5	2373
2037	1	2348
860	5	2417
1197	4	2477
1675	1	2348
787	1	3196
2100	5	2358
1989	2	2367
362	4	2353
1786	0	3958
733	1	2540
94	0	3959
1153	6	3258
1110	2	2361
1980	0	3960
352	5	2417
1639	1	2463
1619	0	3579
1972	2	2404
920	5	2373
1551	1	2381
866	0	3961
540	2	2404
1583	6	3962
452	0	3963
124	1	2348
2331	4	2353
931	5	2358
603	3	3964
1726	1	2348
741	2	2350
2069	2	2375
1617	3	3020
971	2	2350
479	5	2373
753	3	3965
2306	5	2358
702	0	3686
1575	3	3966
636	2	2378
1389	4	2353
373	6	3967
525	1	2348
856	4	2353
1936	2	2350
929	2	2404
2265	2	2404
1022	0	2494
372	1	2348
1739	2	2361
2147	3	3968
734	1	2586
786	6	3887
1147	1	2348
204	6	3969
244	0	3970
2121	2	2403
1267	2	2565
1796	1	2348
503	0	3971
1228	3	3972
1260	5	2417
1429	3	2920
23	1	2348
1221	0	3973
545	5	2417
229	6	2676
698	6	3974
783	1	2348
1163	1	2348
2035	2	2398
2115	1	2348
700	3	3975
1833	0	3054
2010	4	2353
1365	3	3976
446	0	3977
622	6	3978
1321	3	3979
1217	6	3980
1538	5	2358
2190	1	2348
1358	2	2371
361	3	3981
877	2	2371
1851	2	2565
975	3	3982
187	0	3983
1135	5	2373
2252	1	2348
1619	2	2378
1657	2	2565
339	2	2350
755	1	2966
434	3	3284
1591	5	2373
1079	6	3136
1554	0	3984
1679	3	3483
946	2	2361
2189	2	2371
2140	1	2586
1211	6	3985
2127	0	3986
1826	1	2348
498	1	2463
452	0	3987
2162	0	3988
124	1	2586
1367	1	2348
824	2	2371
603	0	3989
721	2	2398
478	4	2397
101	2	2361
148	2	2386
2049	0	3990
2028	0	3991
0	1	2348
315	2	2350
1753	6	3258
236	6	3992
800	1	2348
1313	1	2348
818	2	2361
1006	2	2368
954	6	3993
710	6	2690
508	3	3994
1249	5	2358
1791	1	2586
1178	0	3995
718	0	3996
1806	2	2361
1253	1	2381
2255	1	2348
796	2	2404
1622	1	2348
1547	1	2586
744	2	2350
1056	1	2348
135	5	2358
300	0	3997
1121	5	2358
31	6	3496
29	0	3998
841	0	3999
1310	5	2417
643	0	4000
2346	4	2353
2303	1	2348
2059	4	2353
1609	0	4001
13	6	3099
1669	0	4002
102	2	2371
15	0	4003
1351	0	4004
859	2	2386
781	4	2353
1470	2	2361
1658	2	2404
1898	2	2386
770	2	2468
1786	2	2367
1502	3	4005
2339	6	4006
271	4	2353
2164	0	4007
944	2	2404
189	6	2627
1030	6	3492
1542	1	2348
2241	2	2361
1594	3	4008
619	2	2350
1000	2	2350
1744	5	2358
203	6	4009
683	4	2413
660	1	2348
2111	0	4010
2127	2	2460
2081	5	2358
2331	1	2348
45	4	2353
308	0	4011
2124	0	4012
727	2	2410
2231	0	4013
1704	2	2367
2088	5	2358
2337	2	2468
1663	6	4014
2055	4	2353
1465	4	2353
2212	0	3060
309	1	2348
1986	1	2348
280	2	2361
280	0	4015
32	2	2404
1062	2	2378
1421	3	3463
2275	2	2468
1575	1	2463
1614	5	2417
773	1	2348
591	1	2348
2165	2	2378
208	2	2371
949	1	3222
919	0	3716
919	0	4016
1283	3	4017
1776	3	4018
1563	0	4019
954	2	2465
864	6	4020
284	2	2362
1137	1	2463
1799	2	2465
2280	2	2468
132	2	2361
1854	2	2350
826	5	2373
1290	5	2358
300	5	2358
503	1	2348
302	1	2463
51	2	2361
384	2	2404
416	2	2390
299	6	3330
1066	4	2353
499	6	4021
841	6	3985
628	2	2361
17	3	3002
1625	2	2398
229	2	2350
1930	1	2348
1072	5	2373
1777	1	2348
1435	4	2353
1422	1	2348
845	5	2358
1568	6	3731
894	5	2373
1491	0	4022
775	4	2353
2125	4	2353
128	0	4023
1112	0	3830
1078	0	4024
1944	5	2358
2341	6	2976
412	2	2386
557	6	4025
1055	6	4026
1394	2	2361
644	0	3784
1548	6	4027
1810	6	4028
80	2	2350
1971	4	2353
866	1	2348
1868	4	2353
30	1	2348
827	1	2348
1644	1	4029
540	4	2353
2263	3	4030
2211	6	3337
1704	1	2348
1291	6	4031
173	6	4032
2136	3	4033
978	4	2353
381	0	4034
0	4	2353
1111	1	4035
462	0	4036
1617	2	2378
2163	3	4037
912	1	2348
800	6	4038
2324	4	2353
1273	1	2348
702	1	2463
1002	2	2371
547	4	2353
997	4	2413
146	3	4039
454	2	2361
1523	2	2398
591	2	2390
19	3	4040
66	0	3698
1557	3	4041
710	4	2353
2177	5	2358
752	0	2464
260	2	2350
676	5	2358
1275	1	2348
1177	2	2367
731	5	2358
90	6	3256
2284	0	4042
1863	2	2361
2175	2	2465
1622	0	3052
2259	3	4043
1899	6	4044
1933	4	2353
181	2	2361
218	4	2413
2132	2	2367
792	2	2367
2198	1	2348
2062	1	2348
385	2	2350
1464	5	2623
2288	4	2353
2288	2	2403
947	5	2358
1825	2	2361
1415	4	2353
1731	1	2348
105	2	2371
2005	6	2976
1261	2	2354
1261	1	2348
1505	0	2738
1440	2	2371
2157	4	2353
1882	1	2654
993	4	2353
2233	6	4045
1540	4	2413
2174	1	2348
1814	5	2358
1358	2	2367
1109	1	2463
1234	0	2347
1445	2	2565
1445	1	2348
1951	6	4046
187	5	2373
1134	5	2373
1921	2	2361
393	2	2404
686	5	2358
1306	4	2397
1541	2	2350
584	2	2378
1123	0	4047
721	1	2654
1536	1	2348
2238	0	4048
884	2	2361
2079	2	2361
74	1	4049
483	2	2361
1949	1	2348
1396	1	2348
374	3	4050
1152	6	4051
1239	1	2348
1165	2	2350
1557	5	2358
2143	0	3032
282	0	4052
1416	2	2468
2325	1	2348
533	6	3799
2147	0	4053
46	0	4054
2264	0	4055
2087	4	2353
325	2	2465
1806	5	2417
968	2	2361
1631	5	2373
1895	3	3192
2050	4	2353
2184	4	2353
680	1	3222
1266	2	2465
300	4	2353
1917	6	4056
2077	4	2376
2229	1	2348
887	2	2398
1260	6	4057
1919	2	2361
1956	5	2373
553	3	4058
541	2	2390
717	4	2353
115	6	4059
637	5	2358
551	3	2658
253	2	2403
2223	0	4060
539	4	2353
1992	3	2943
58	0	2653
1664	0	4061
1647	5	2623
1268	0	4062
836	5	2417
1728	2	2371
1373	2	2361
1030	2	2361
1754	5	2373
1810	0	4063
772	1	2348
167	3	4064
2322	1	2348
1879	0	4065
305	6	3427
1826	5	2373
548	1	2348
474	3	2833
635	4	2353
635	1	2381
1663	3	4066
1336	2	2468
2159	3	4067
2238	0	4068
319	4	2518
2242	4	2353
882	6	4069
1372	2	2367
740	0	4070
1421	0	4071
1273	0	4072
1476	2	2362
1912	1	2348
568	3	4073
1023	5	2623
10	3	3192
1409	0	3328
2260	6	4074
766	2	2354
2166	0	3424
195	2	2468
2197	0	3130
1127	2	2362
368	0	3303
2073	0	4075
1464	2	2398
957	0	4076
1918	6	4038
1645	2	2361
2129	0	2809
484	3	4077
509	4	2353
2344	3	4078
1648	1	2654
825	4	2413
391	3	4079
1690	1	2586
2345	3	4080
1992	2	2367
590	6	4081
1047	0	4082
738	1	2348
1422	5	2358
1392	3	2383
1664	0	4083
1756	2	2350
1571	2	2404
279	6	3528
1610	0	4084
1877	4	2353
1319	0	3292
848	2	2350
842	0	2479
94	6	4085
1272	2	2361
522	6	4086
1831	2	2465
1763	2	2350
1134	6	4087
851	1	4088
528	5	2417
1079	2	2350
245	6	4089
1987	2	2367
1390	3	4090
714	0	3748
1687	2	2371
2113	0	4091
774	2	2361
1215	3	4092
1336	0	4093
345	2	2350
801	4	2353
663	1	2348
794	2	2371
2095	4	2353
2148	6	4094
620	0	4095
594	5	2623
1908	6	4096
2099	2	2404
2114	2	2350
526	2	2465
928	4	2353
267	0	4097
390	6	2609
390	1	2463
1838	2	2361
260	3	2372
676	3	3551
1738	2	2362
2277	0	4098
1177	5	2417
264	5	2358
1702	2	2367
1166	0	4099
1958	0	2470
629	1	2540
826	2	2465
936	3	4100
939	3	2372
1746	5	2358
1900	1	2654
185	6	2507
1032	0	4101
1779	1	2348
2288	3	4102
1849	2	2361
2042	6	4103
1623	2	2354
318	2	2361
2082	2	2350
114	2	2350
764	0	4104
2098	4	2353
2012	5	2358
1180	2	2378
532	1	2381
521	6	2704
876	6	4105
1376	0	2763
102	1	2348
1652	0	4106
1777	1	2469
2024	2	2404
2128	5	2417
1571	2	2350
2243	5	2373
2004	1	2348
600	6	4107
761	2	2398
1819	4	2353
1420	4	2353
1350	6	4108
1558	6	2938
1280	2	2350
1280	2	2361
328	5	2358
851	2	2361
1255	2	2350
305	4	2353
1969	2	2410
1291	0	4109
1823	1	2348
1976	1	2348
1536	6	2688
462	3	4110
1411	4	2413
688	4	2353
753	5	2417
180	5	2358
1364	4	2413
230	0	3830
1035	4	2356
373	2	2371
225	0	4111
1170	2	2378
924	5	2358
1037	6	3448
1886	0	4112
704	4	2353
704	3	2370
710	5	2358
372	3	2495
2146	2	2375
2146	0	2768
718	2	2350
1443	5	2373
221	6	3599
2018	2	2361
264	4	2353
512	2	2361
1185	5	2358
142	6	2507
1144	0	3579
953	4	2413
168	4	2413
1012	2	2350
458	2	2350
1290	0	4113
300	0	3871
1189	5	2373
425	4	2376
945	6	4114
23	0	4115
1620	6	4116
224	5	2358
17	4	2353
812	5	2373
1473	1	2348
2035	1	2348
2253	3	3289
1101	1	2348
1204	4	2353
470	2	2361
1540	2	2361
844	2	2361
1771	0	4117
775	5	2373
1759	3	3289
2190	3	3531
271	5	2373
2167	2	2404
412	4	2353
795	2	2371
1388	2	2367
193	2	2361
290	6	2625
653	6	3161
1514	6	4118
2140	3	2433
1641	6	4119
1847	4	2353
498	2	2404
1043	1	2348
1666	0	4120
1662	3	2993
855	3	4121
982	3	4122
1050	1	2348
1857	2	2350
1427	3	2982
451	2	2350
1248	0	4123
2319	2	2350
159	5	2358
740	0	2950
1515	2	2362
1694	1	2654
269	2	2350
1953	2	2367
582	0	4124
2336	2	2468
1389	2	2404
24	1	2348
591	2	2386
1239	5	2417
1915	2	2361
1193	2	2350
872	5	2358
2063	0	4125
864	2	2465
1886	6	3233
165	0	2806
1414	2	2390
113	2	2468
1654	4	2353
901	1	2348
891	6	4126
588	2	2378
2046	0	4127
1378	2	2371
2050	1	2348
806	1	2348
1737	4	2376
902	4	2353
1401	5	2358
1929	4	2353
1228	2	2367
1011	6	4128
2225	4	2353
2031	6	3255
1801	2	2404
274	1	2348
1889	5	2373
2098	0	4129
1180	2	2367
1675	5	2358
28	2	2367
1231	4	2353
1207	4	2353
2024	3	3640
1186	6	2431
1186	2	2386
2010	5	2358
788	5	2358
39	1	2348
1041	4	2353
937	1	2348
109	2	2362
531	3	3399
1502	2	2361
188	4	2397
879	0	2666
625	6	3255
597	2	2468
104	3	4130
942	4	2353
110	0	2741
1911	2	2362
2273	4	2353
2273	1	2381
1966	2	2410
816	6	3836
1026	2	2465
2150	1	2654
1394	6	4131
1922	2	2367
1148	2	2362
1094	0	4132
1393	1	3196
2141	4	2376
123	0	4107
193	5	2358
2006	6	2976
1742	0	4133
363	2	2350
1997	2	2350
2061	3	2913
982	5	2358
560	2	2361
647	2	2350
2055	2	2350
478	4	2376
451	2	2404
1343	1	2348
319	2	2361
633	2	2404
1747	2	2468
1488	0	4134
1288	1	2348
605	3	4135
810	3	2842
2053	6	2961
882	0	4136
822	5	2373
1452	4	2353
2308	6	4137
1364	6	4138
2110	0	4139
240	2	2371
2022	0	4140
2222	0	4141
1915	6	2678
1816	2	2350
949	0	3565
1187	2	2361
223	0	4142
1790	0	4143
1468	1	2348
272	2	2367
1782	2	2361
286	2	2410
735	2	2350
1316	2	2350
1601	5	2373
1331	6	2442
276	5	2373
1063	2	2361
209	6	4144
199	5	2373
1485	4	2376
206	0	4145
1606	4	2477
49	3	4146
762	0	2614
287	2	2350
1266	0	4147
1578	4	2353
395	6	4148
2036	3	4149
1065	6	4150
1300	2	2350
807	6	3249
17	1	2348
545	4	2353
1310	1	2463
2262	5	2373
1505	3	4151
115	4	2353
265	0	4152
521	1	2348
1440	2	2350
1197	4	2353
1916	1	2348
1984	2	2350
854	2	2361
596	6	3787
2234	2	2398
659	2	2361
1923	2	2361
332	6	2891
1073	3	3548
369	6	4153
1321	2	2368
1906	4	2353
1407	2	2375
1480	4	2353
944	4	2353
2150	3	4154
1784	1	3478
2105	2	2468
699	2	2398
92	5	2358
424	2	2386
254	6	3894
366	3	4155
1754	2	2350
2149	0	3320
905	1	2654
1379	1	2348
1179	4	2353
1179	5	2623
1826	2	2404
585	6	4156
1616	2	2350
2029	6	4157
1573	6	2380
2136	1	2348
2095	2	2361
381	1	2348
1343	6	2800
760	5	2358
1361	1	2348
1361	3	2446
285	5	2417
330	1	2348
2020	0	4158
1431	3	4159
1452	2	2465
1184	5	2358
1964	1	2348
779	2	2350
1461	1	2348
1118	2	2468
1152	2	2410
2063	0	4160
1034	5	2417
370	3	2683
627	1	2348
2085	2	2361
1557	2	2354
513	0	4161
1697	2	2361
1682	3	4162
734	0	3396
264	3	2653
601	2	2361
1622	2	2378
257	1	2348
1958	1	2348
1818	2	2565
357	0	4163
2184	2	2371
1500	5	2358
1453	5	2358
730	5	2358
314	5	2417
2042	2	2350
1274	3	4164
2129	5	2358
1146	1	2348
1689	0	3667
1680	5	2358
1348	4	2353
854	6	4165
2205	2	2361
34	3	2723
596	0	2803
58	2	2350
992	1	2348
565	6	3477
2169	6	4166
1610	0	2716
1530	6	4167
625	0	3255
361	1	2966
1528	3	4168
877	4	2353
1272	2	2354
1732	6	4169
1471	2	2404
1167	1	4170
178	0	4171
1000	1	2348
1509	3	4172
686	2	2361
262	3	4173
946	1	2348
108	0	4174
2122	1	2348
1704	3	4175
173	4	2353
1188	3	3844
1676	3	2604
246	6	4176
148	1	2348
1747	2	2398
1750	3	4177
236	1	2348
2332	2	2367
1673	3	4178
780	1	2348
632	2	2368
2330	1	2348
726	2	2375
564	1	2348
1382	6	4179
1170	5	2417
152	5	2358
785	0	4180
2002	2	2404
1308	1	2348
261	1	2348
1057	5	2373
613	0	4181
1317	3	3070
244	5	2358
972	5	2417
1337	6	4182
1463	3	4183
806	2	2361
744	2	2375
916	0	4184
287	0	3786
1855	6	2439
1056	2	2350
1056	3	4185
2199	2	2361
1928	0	3552
2042	0	4186
1020	2	2350
341	3	3483
559	6	4025
1439	2	2350
1834	3	3682
1930	6	4187
1822	0	4188
9	5	2623
391	5	2358
1072	6	3731
48	1	2348
1808	2	2350
1808	2	2378
2071	0	4189
993	0	4190
1940	6	3543
1940	0	4191
2244	5	2358
1914	4	2376
1356	5	2373
894	2	2371
1491	6	4192
1104	4	2353
667	6	2606
1159	4	2353
1110	0	4193
1552	5	2417
110	6	2741
1911	2	2350
1301	2	2465
804	2	2350
155	2	2350
475	5	2358
1196	0	4194
1569	1	2412
405	3	4195
621	2	2361
801	0	2416
956	6	3614
148	5	2623
2204	3	4196
67	0	4197
798	2	2371
464	2	2361
466	2	2565
1035	1	2586
146	4	2353
103	5	2417
1580	6	3413
564	0	4198
2085	2	2404
1391	4	2353
1409	1	2348
2067	0	4199
2338	2	2468
2260	3	4200
1048	3	4201
1403	2	2350
2166	2	2378
1091	0	4202
2027	6	4203
4	3	2407
1168	3	4204
2050	6	4205
670	3	4206
1686	5	2358
581	4	2353
1885	2	2378
2144	4	2413
1779	0	3261
1495	1	2743
347	4	2353
712	4	2413
606	2	2371
1124	5	2358
1611	4	2353
541	1	2348
329	6	4207
2138	0	3032
1505	2	2350
229	3	4208
1675	2	2468
413	5	2417
700	4	2413
481	6	4209
1072	1	2381
1169	2	2350
2294	6	2976
2294	5	2358
1297	5	2358
577	0	4210
1202	6	4211
477	2	2350
480	2	2465
790	0	3139
1	2	2378
1877	6	2680
1480	2	2460
580	0	4212
2176	0	3122
733	3	2553
1640	2	2404
1362	4	2353
1223	2	2404
164	1	2654
816	2	2361
2167	6	4213
1784	6	3330
1869	0	4214
644	3	4215
68	3	4216
645	2	2361
1594	6	4217
1379	1	2484
1948	0	4218
931	6	2507
1663	2	2468
978	2	2350
1520	4	2413
791	0	4219
312	4	2353
415	4	2376
959	2	2404
1516	6	4220
1201	6	4156
32	2	2350
623	2	2354
306	3	4221
483	5	2358
1421	2	2468
2114	3	4222
1774	1	2348
582	0	2583
1605	1	2348
273	2	2398
10	2	2574
2257	1	2348
1282	5	2358
759	1	2654
1136	6	3128
1006	1	2348
1363	3	3020
627	3	3635
1308	0	4223
1242	6	4224
1298	4	2353
508	1	2348
1141	0	4225
1286	2	2350
1161	2	2378
190	6	3751
1147	2	2361
1380	3	4226
199	2	2367
2078	6	4227
542	2	2367
1799	5	2358
1154	2	2367
1533	6	4228
1716	2	2390
137	2	2404
562	6	4229
2120	2	2367
1988	5	2623
777	1	2348
1459	1	2348
509	2	2367
697	2	2350
915	2	2367
1261	4	2353
1689	1	4230
2266	2	2398
886	6	4231
1281	3	4232
83	3	3070
892	2	2371
1194	0	2981
38	1	2348
1602	2	2465
58	5	2358
1422	2	2465
933	2	2350
1130	5	2358
109	2	2465
1356	4	2353
219	2	2404
188	5	2358
814	4	2353
2217	6	4233
2335	1	2348
1362	3	3091
1778	1	2654
888	0	3461
1135	2	2468
1404	2	2361
89	4	2353
89	6	2734
412	0	2921
1430	2	2350
990	1	2654
1657	1	2348
851	0	4234
1780	1	2348
866	4	2356
905	0	3986
757	0	4235
1077	3	4236
956	2	2350
2295	0	2435
1719	3	3002
1302	6	4237
319	1	2348
492	0	4238
1014	0	4239
241	1	2348
1208	1	2348
1741	0	4240
2026	5	2358
572	0	4241
1703	4	2356
705	1	2348
1469	5	2358
1949	4	2353
464	0	4242
1229	2	2361
27	1	2348
726	1	2348
269	5	2373
2064	2	2361
54	2	2367
456	3	4243
934	4	2413
1088	1	2348
1245	0	2455
1074	4	2413
710	1	2654
1409	2	2465
437	0	4244
901	1	2463
418	3	4245
2166	4	2353
325	2	2371
1347	2	2371
613	6	4026
145	2	2565
2139	0	4246
863	0	4017
1642	1	2586
1832	2	2350
1399	0	4247
149	1	2348
771	0	4248
1500	1	2348
2073	1	2828
913	4	2353
2202	1	2348
2036	6	3014
2272	2	2361
817	1	2348
2235	0	4249
2077	1	2463
957	1	2348
719	6	3572
2123	6	4081
685	1	4250
697	4	2413
698	1	2348
783	4	2397
521	0	4251
1046	2	2361
1376	5	2358
465	2	2367
2223	5	2358
1199	2	2367
1348	2	2378
738	3	2985
1008	1	2348
933	0	4252
788	1	2348
2128	3	2431
2276	3	4253
1	0	4254
1906	2	2371
1819	2	2574
1040	3	3966
1851	1	2348
1707	5	2358
2019	1	2348
1732	4	2353
1112	2	2565
1102	3	2590
1295	4	2353
862	2	2404
2056	2	2361
1373	6	4255
1148	3	4256
523	2	2361
258	1	2348
2270	4	2397
1116	4	2353
569	4	2353
80	4	2353
2178	0	3052
1294	1	2348
1179	2	2378
714	3	2553
1616	0	4225
1704	6	3579
1123	1	2348
1920	2	2465
1162	2	2350
246	6	4257
956	5	2358
1520	0	3476
1220	6	4258
2242	2	2410
2242	3	4259
1003	0	3747
1248	5	2358
1753	1	2469
1600	0	4260
910	6	4261
1758	0	4262
2186	0	4263
297	0	4264
146	2	2378
103	0	4072
191	6	3751
856	2	2390
1886	4	2353
2067	2	2350
1739	1	2743
1582	6	2714
1582	3	2503
276	2	2410
1161	0	4265
283	6	3122
1403	0	4266
1959	1	2348
348	1	2348
132	5	2358
972	1	2348
1895	0	3771
670	1	2348
368	2	2574
1054	6	4267
1904	4	2353
416	0	3421
425	0	4268
1486	2	2361
677	1	2348
23	4	2353
2054	5	2358
918	5	2358
986	4	2413
986	3	4269
488	4	2353
1142	3	3727
2145	4	2353
1830	6	4270
536	2	2404
1670	0	4271
1027	5	2373
1436	3	4272
419	1	2348
679	0	4273
1647	2	2367
2182	0	3562
1722	2	2403
1722	1	2348
33	2	2361
656	6	4274
490	6	4275
1966	1	2348
911	6	4276
1112	1	2348
1055	2	2404
952	1	2348
424	1	2348
1672	1	2348
486	2	2404
1927	2	2404
1615	2	2468
2162	2	2468
1296	1	2348
579	6	4277
999	1	2348
1162	1	2348
1835	5	2623
1145	2	2410
2099	0	4278
56	3	4279
1724	2	2403
520	5	2358
632	0	2625
636	0	2588
1837	6	2488
420	3	4280
773	4	2477
784	6	4281
192	5	2358
249	2	2371
242	4	2353
152	3	4282
856	2	2350
1276	0	2721
1659	5	2417
365	1	2348
1482	4	2353
766	4	2353
418	2	2361
731	1	2348
538	4	2353
598	4	2353
209	3	4283
1254	2	2404
2018	4	2353
202	6	4284
142	2	2404
1381	1	2348
1899	0	4044
1895	1	2348
2187	1	2348
861	3	4285
1451	2	2350
349	2	2371
503	6	4286
1495	2	2367
1767	1	2348
2225	1	2348
232	4	2353
105	4	2353
1709	5	2358
2253	0	4287
1690	4	2353
2100	1	2348
681	0	2380
993	1	4288
1207	6	4289
1041	6	4286
655	1	2348
12	5	2417
790	2	2398
219	2	2465
1735	2	2350
1358	0	4290
1350	4	2376
122	4	2353
1574	2	2465
1993	0	4291
424	5	2417
1727	2	2367
307	3	4292
245	0	4089
833	6	4293
389	1	2348
1477	4	2353
506	0	3439
1296	6	4294
184	2	2354
1798	2	2361
1676	0	3051
451	1	2348
382	2	2460
1894	6	4057
1049	4	2353
1172	0	4295
1520	0	4296
1536	0	4297
1866	0	4298
2242	6	4299
2026	6	4300
594	6	4156
268	0	4301
67	2	2350
285	2	2367
705	2	2386
21	3	3149
1585	1	2348
2137	0	2837
1579	5	2417
60	2	2565
364	1	2348
2299	2	2371
1729	4	2413
355	2	2361
785	0	4302
857	1	2348
1983	2	2350
1860	3	4303
1191	0	2479
1042	3	2729
372	1	4304
1286	4	2353
2093	3	3086
1271	4	2413
1091	6	3888
2126	2	2404
1154	0	2479
1144	1	2654
1716	2	2361
2120	5	2417
1370	4	2353
1370	0	4305
1238	3	4306
517	2	2350
1455	3	4307
945	1	2348
347	6	4308
1956	3	3334
1864	0	4309
232	1	2348
1801	1	2348
685	4	2397
1018	2	2350
545	6	4310
1677	2	2362
742	2	2361
1197	2	2378
2035	3	2729
1368	3	2723
1368	0	4311
2115	6	4312
551	0	3456
1867	5	2417
2101	3	4313
227	4	2413
1850	2	2362
844	4	2353
1998	5	2358
507	5	2358
233	0	4314
219	1	2348
2174	6	3417
2329	4	2353
1289	2	2404
911	1	2348
2019	2	2710
1732	1	2348
1763	2	2361
2252	5	2623
1167	2	2350
1322	6	3077
514	4	2353
651	5	2358
535	2	2375
1434	5	2358
1030	2	2710
2270	2	2468
445	2	2361
528	6	2911
155	1	2348
87	3	3156
1352	1	2381
1151	2	2350
1820	0	2721
1179	2	2410
2127	6	4315
1969	2	2404
713	0	4316
1172	2	2367
552	2	2350
634	3	2508
2154	1	2348
1617	0	4317
1092	1	2348
1174	2	2378
1293	2	2362
2201	0	4318
2308	2	2465
1504	0	4319
935	2	2468
1567	2	2404
691	1	2348
54	2	2361
69	2	2403
749	1	2348
1529	1	2348
1529	3	4320
735	0	4321
471	5	2358
1457	2	2361
1074	2	2361
1314	6	4322
1438	2	2350
2076	5	2358
1521	0	2432
1338	6	4323
264	6	2459
244	4	2353
348	4	2353
234	4	2353
1125	0	4324
1775	0	4325
294	5	2417
2086	0	4326
802	6	4179
1532	2	2398
1451	3	4327
2272	2	2367
817	3	3472
232	2	2371
2102	5	2358
1629	2	2371
1176	1	2348
1018	1	2348
2156	6	4328
1131	3	4329
34	4	2353
1155	2	2361
546	3	2980
356	2	2350
738	1	2586
1458	3	2979
233	6	3168
960	0	4330
1728	0	4331
561	3	3728
656	1	2654
1966	3	2515
2283	2	2350
715	4	2353
1688	0	4332
1148	1	2348
1783	6	4333
1897	6	4152
1116	1	2654
2158	0	4334
167	0	4335
1744	0	4336
203	2	2350
1820	6	2846
2248	5	2358
2122	5	2417
626	4	2353
1879	0	4337
2220	2	2367
2113	4	2353
1845	2	2350
2337	1	2348
1957	6	3891
1957	0	4263
652	3	3584
1425	2	2404
1976	4	2353
2212	2	2460
1527	2	2468
2148	0	4338
1741	6	4339
572	2	2361
2058	0	4340
1224	0	4341
450	2	2350
893	1	2586
2216	4	2353
1792	5	2417
1467	3	2553
2057	0	4342
1364	0	3645
840	0	4343
568	2	2362
853	4	2353
1118	0	2547
1152	3	4344
1139	6	2498
1637	6	2986
1187	1	2348
1359	1	2348
1468	0	4345
1324	4	2353
2076	1	2348
1068	4	2353
113	1	3196
2066	3	4346
202	0	4284
989	0	4347
2259	2	2361
889	1	2348
1337	2	2404
673	3	4348
2090	4	2353
555	6	4349
2200	5	2358
31	1	2654
1235	5	2358
326	1	2348
1076	6	4350
876	3	4105
2215	2	2375
28	3	2997
1422	0	4351
1130	2	2465
2010	3	4352
2214	2	2350
480	6	4353
